epoch_index,wsmi_scalar,subject_id,band
175,-0.007878849459359658,patient11_window16s_stride1s-epo,theta
176,-0.008295467562050176,patient11_window16s_stride1s-epo,theta
177,-0.008470448213670989,patient11_window16s_stride1s-epo,theta
178,-0.009567312310045253,patient11_window16s_stride1s-epo,theta
179,-0.008576688622189936,patient11_window16s_stride1s-epo,theta
180,-0.007978635587907928,patient11_window16s_stride1s-epo,theta
181,-0.009054521300595976,patient11_window16s_stride1s-epo,theta
182,-0.007816769228675895,patient11_window16s_stride1s-epo,theta
183,-0.008499931352683997,patient11_window16s_stride1s-epo,theta
184,-0.007055403681496039,patient11_window16s_stride1s-epo,theta
185,-0.008395659170483068,patient11_window16s_stride1s-epo,theta
186,-0.006845544602043879,patient11_window16s_stride1s-epo,theta
187,-0.006550182681381698,patient11_window16s_stride1s-epo,theta
188,-0.006011714877635025,patient11_window16s_stride1s-epo,theta
189,-0.0053602165296723035,patient11_window16s_stride1s-epo,theta
190,-0.003029062627963484,patient11_window16s_stride1s-epo,theta
191,-0.004412447986447833,patient11_window16s_stride1s-epo,theta
192,-0.003370418559827439,patient11_window16s_stride1s-epo,theta
193,-0.0026986816199638356,patient11_window16s_stride1s-epo,theta
194,-0.003809708796676323,patient11_window16s_stride1s-epo,theta
195,-0.004710101241278902,patient11_window16s_stride1s-epo,theta
196,-0.004838393205518672,patient11_window16s_stride1s-epo,theta
197,-0.006255156263584626,patient11_window16s_stride1s-epo,theta
198,-0.008138865209127663,patient11_window16s_stride1s-epo,theta
199,-0.006809377217338856,patient11_window16s_stride1s-epo,theta
200,-0.007853406901440678,patient11_window16s_stride1s-epo,theta
201,-0.0072549473503635015,patient11_window16s_stride1s-epo,theta
202,-0.005101416137899569,patient11_window16s_stride1s-epo,theta
203,-0.006618168478315719,patient11_window16s_stride1s-epo,theta
204,-0.005207234124402484,patient11_window16s_stride1s-epo,theta
205,-0.004617430613340975,patient11_window16s_stride1s-epo,theta
206,-0.003405678358641655,patient11_window16s_stride1s-epo,theta
207,-0.002593775280935869,patient11_window16s_stride1s-epo,theta
208,-0.004461515832878698,patient11_window16s_stride1s-epo,theta
209,-0.0048346609277209705,patient11_window16s_stride1s-epo,theta
210,-0.004634532893455785,patient11_window16s_stride1s-epo,theta
211,-0.003786168896942459,patient11_window16s_stride1s-epo,theta
212,-0.005372064175322036,patient11_window16s_stride1s-epo,theta
213,-0.002717612583442196,patient11_window16s_stride1s-epo,theta
214,-0.0028324606963223186,patient11_window16s_stride1s-epo,theta
215,-0.0031898222633031472,patient11_window16s_stride1s-epo,theta
216,-0.002674012088271146,patient11_window16s_stride1s-epo,theta
217,-0.003749530810710976,patient11_window16s_stride1s-epo,theta
218,-0.0036600858007005727,patient11_window16s_stride1s-epo,theta
219,-0.0039039190524971074,patient11_window16s_stride1s-epo,theta
220,-0.004622617330576987,patient11_window16s_stride1s-epo,theta
221,-0.004110125605385153,patient11_window16s_stride1s-epo,theta
222,-0.006537199871437947,patient11_window16s_stride1s-epo,theta
223,-0.005952742984724362,patient11_window16s_stride1s-epo,theta
224,-0.0037434525667118866,patient11_window16s_stride1s-epo,theta
225,-0.003328136485315207,patient11_window16s_stride1s-epo,theta
226,-0.0017914935437469625,patient11_window16s_stride1s-epo,theta
227,-0.002793241833451976,patient11_window16s_stride1s-epo,theta
228,-5.791107615879236e-05,patient11_window16s_stride1s-epo,theta
229,-0.0012490585105239234,patient11_window16s_stride1s-epo,theta
230,-0.00046315128013358763,patient11_window16s_stride1s-epo,theta
231,-0.0011478128754158024,patient11_window16s_stride1s-epo,theta
232,0.0011812521880800791,patient11_window16s_stride1s-epo,theta
233,0.0005395421834495516,patient11_window16s_stride1s-epo,theta
234,-0.00024374051438729553,patient11_window16s_stride1s-epo,theta
235,-0.00146443335170424,patient11_window16s_stride1s-epo,theta
236,0.0005359126874163341,patient11_window16s_stride1s-epo,theta
