epoch_index,wsmi_scalar,subject_id,band
220,-0.004522108028441648,patient10_window16s_stride1s-epo,beta
221,-0.005423448229380558,patient10_window16s_stride1s-epo,beta
222,-0.005692529571936375,patient10_window16s_stride1s-epo,beta
223,-0.005822123628004955,patient10_window16s_stride1s-epo,beta
224,-0.004809538355516539,patient10_window16s_stride1s-epo,beta
225,-0.004452297755081837,patient10_window16s_stride1s-epo,beta
226,-0.005236185374241383,patient10_window16s_stride1s-epo,beta
227,-0.004836446507930731,patient10_window16s_stride1s-epo,beta
228,-0.004933253163685295,patient10_window16s_stride1s-epo,beta
229,-0.004225997514067834,patient10_window16s_stride1s-epo,beta
230,-0.004605170767310635,patient10_window16s_stride1s-epo,beta
231,-0.005246914439883533,patient10_window16s_stride1s-epo,beta
232,-0.006236989069081683,patient10_window16s_stride1s-epo,beta
233,-0.007676110313743839,patient10_window16s_stride1s-epo,beta
234,-0.008237050749042924,patient10_window16s_stride1s-epo,beta
235,-0.007676040811492367,patient10_window16s_stride1s-epo,beta
236,-0.006458576733341205,patient10_window16s_stride1s-epo,beta
237,-0.0060119416882233835,patient10_window16s_stride1s-epo,beta
238,-0.0062148866130433975,patient10_window16s_stride1s-epo,beta
239,-0.006752928438177826,patient10_window16s_stride1s-epo,beta
240,-0.006399310667750979,patient10_window16s_stride1s-epo,beta
241,-0.00598140724153187,patient10_window16s_stride1s-epo,beta
242,-0.0054308006720490114,patient10_window16s_stride1s-epo,beta
243,-0.005873422139618087,patient10_window16s_stride1s-epo,beta
244,-0.005468956773383029,patient10_window16s_stride1s-epo,beta
245,-0.005162920983528953,patient10_window16s_stride1s-epo,beta
246,-0.005894566281663655,patient10_window16s_stride1s-epo,beta
247,-0.005128188424368219,patient10_window16s_stride1s-epo,beta
248,-0.005052358957463738,patient10_window16s_stride1s-epo,beta
249,-0.004769010511367055,patient10_window16s_stride1s-epo,beta
250,-0.003384021310984823,patient10_window16s_stride1s-epo,beta
251,-0.004045727255604025,patient10_window16s_stride1s-epo,beta
252,-0.003400681592084071,patient10_window16s_stride1s-epo,beta
253,-0.0043649039653302565,patient10_window16s_stride1s-epo,beta
254,-0.0036716583265525684,patient10_window16s_stride1s-epo,beta
255,-0.0030044837315463713,patient10_window16s_stride1s-epo,beta
256,-0.003752912746646732,patient10_window16s_stride1s-epo,beta
257,-0.003804183905496893,patient10_window16s_stride1s-epo,beta
258,-0.0029552944632572093,patient10_window16s_stride1s-epo,beta
259,-0.003253837400415183,patient10_window16s_stride1s-epo,beta
260,-0.0037137854998594666,patient10_window16s_stride1s-epo,beta
261,-0.00374546707874692,patient10_window16s_stride1s-epo,beta
262,-0.0039214210674052615,patient10_window16s_stride1s-epo,beta
263,-0.004360132779127348,patient10_window16s_stride1s-epo,beta
264,-0.004611551612590398,patient10_window16s_stride1s-epo,beta
265,-0.0045661020612435075,patient10_window16s_stride1s-epo,beta
266,-0.0040221329684140454,patient10_window16s_stride1s-epo,beta
267,-0.0033808888046771893,patient10_window16s_stride1s-epo,beta
268,-0.004979609177408016,patient10_window16s_stride1s-epo,beta
269,-0.004304866049443727,patient10_window16s_stride1s-epo,beta
270,-0.005320894931563498,patient10_window16s_stride1s-epo,beta
271,-0.005217532196510965,patient10_window16s_stride1s-epo,beta
272,-0.005335117081692703,patient10_window16s_stride1s-epo,beta
273,-0.005466702571745556,patient10_window16s_stride1s-epo,beta
274,-0.006035125247965229,patient10_window16s_stride1s-epo,beta
275,-0.006239551931567197,patient10_window16s_stride1s-epo,beta
276,-0.006672109186629343,patient10_window16s_stride1s-epo,beta
277,-0.006997804631621818,patient10_window16s_stride1s-epo,beta
278,-0.006527225536674688,patient10_window16s_stride1s-epo,beta
279,-0.007279202475791386,patient10_window16s_stride1s-epo,beta
280,-0.007053135611537956,patient10_window16s_stride1s-epo,beta
281,-0.007361193034945573,patient10_window16s_stride1s-epo,beta
282,-0.007142225576741762,patient10_window16s_stride1s-epo,beta
283,-0.006558719522471618,patient10_window16s_stride1s-epo,beta
284,-0.0067163681954947995,patient10_window16s_stride1s-epo,beta
285,-0.0073409035312510945,patient10_window16s_stride1s-epo,beta
286,-0.007830152572076665,patient10_window16s_stride1s-epo,beta
287,-0.007832843518483394,patient10_window16s_stride1s-epo,beta
288,-0.006654163186559173,patient10_window16s_stride1s-epo,beta
